Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Longitud;Texto Cajetines;Longitud;Latitud
439829,1100000000;4475902,9300000000;03/03/2004;07  CHAMBERÍ;07-02 ARAPILES;RODRIGUEZ SAN PEDRO, CALLE, DE;13;Moto;Línea;5;6;;-3,7093931980;40,4315911850
439866,9600000000;4475756,5000000000;19/06/2023;07  CHAMBERÍ;07-02 ARAPILES;VALLEHERMOSO, CALLE, DE;2;Moto 360;Línea;6;7;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,7089332280;40,4302744710
439866,2700000000;4475886,8500000000;19/06/2023;07  CHAMBERÍ;07-02 ARAPILES;VALLEHERMOSO, CALLE, DE;15;Moto 360;Batería;10;11;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,7089536250;40,4314485190
439893,5400000000;4476272,5800000000;11/10/2022;07  CHAMBERÍ;07-02 ARAPILES;VALLEHERMOSO, CALLE, DE;42;Moto 360;Batería;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,7086685790;40,4349249970
439902,2700000000;4476390,2100000000;09/02/2023;07  CHAMBERÍ;07-02 ARAPILES;VALLEHERMOSO, CALLE, DE;51;Moto 360;Línea;14;15;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,7085768480;40,4359859430
439913,0300000000;4476533,8200000000;14/10/2022;07  CHAMBERÍ;07-02 ARAPILES;VALLEHERMOSO, CALLE, DE;65;Moto 360;Batería;11;12;LABORABLES DE LUNES A VIERNES DE 8 A 20 H;-3,7084635170;40,4372805990
439914,9600000000;4476565,4100000000;09/02/2023;07  CHAMBERÍ;07-02 ARAPILES;VALLEHERMOSO, CALLE, DE;67;Moto 360;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,7084438070;40,4375649580
439922,9400000000;4476677,2300000000;19/06/2023;07  CHAMBERÍ;07-02 ARAPILES;VALLEHERMOSO, CALLE, DE;81;Moto 360;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,7083602700;40,4385723890
440379,4900000000;4475854,8700000000;31/10/2022;07  CHAMBERÍ;07-03 TRAFALGAR;ALBURQUERQUE, CALLE, DE;3;Moto 360;Línea;11;12;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,7029004410;40,4311976780
440274,5100000000;4476375,2000000000;21/06/2022;07  CHAMBERÍ;07-03 TRAFALGAR;BRAVO MURILLO, CALLE, DE;20;Moto 360;Línea;8;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,7041867310;40,4358775400
440277,5400000000;4476480,0800000000;21/06/2022;07  CHAMBERÍ;07-03 TRAFALGAR;BRAVO MURILLO, CALLE, DE;30;Moto 360;Línea;11;12;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,7041608900;40,4368224620
440496,6800000000;4475681,1000000000;02/11/2022;07  CHAMBERÍ;07-03 TRAFALGAR;CARDENAL CISNEROS, CALLE, DEL;2;Moto 360;Línea;5;6;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,7015025950;40,4296400350
440406,3200000000;4476141,2700000000;02/11/2022;07  CHAMBERÍ;07-03 TRAFALGAR;CARDENAL CISNEROS, CALLE, DEL;60;Moto 360;Línea;11;11,9;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,7026109820;40,4337797120
440399,7100000000;4476138,5800000000;02/11/2022;07  CHAMBERÍ;07-03 TRAFALGAR;CARDENAL CISNEROS, CALLE, DEL;61;Moto 360;Línea;11;12;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,7026886180;40,4337551320
440397,9500000000;4476189,4900000000;09/08/2023;07  CHAMBERÍ;07-03 TRAFALGAR;CARDENAL CISNEROS, CALLE, DEL;62;Moto 360;Línea;10;12;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,7027142290;40,4342134980
440678,9100000000;4476227,4100000000;21/03/2023;07  CHAMBERÍ;07-03 TRAFALGAR;CASTILLO, CALLE, DEL;28;Moto 360;Línea;7;8;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6994054550;40,4345750920
440870,1100000000;4475510,5000000000;27/07/2022;07  CHAMBERÍ;07-03 TRAFALGAR;COVARRUBIAS, CALLE, DE;2;Moto 360;Línea;5;6;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6970845180;40,4281299470
440833,0600000000;4475691,3100000000;01/08/2023;07  CHAMBERÍ;07-03 TRAFALGAR;COVARRUBIAS, CALLE, DE;18;Moto 360;Batería;5;6;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6975381860;40,4297561160
440798,3800000000;4475820,4900000000;27/07/2022;07  CHAMBERÍ;07-03 TRAFALGAR;COVARRUBIAS, CALLE, DE;30;Moto 360;Batería;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6979590230;40,4309172150
440584,0900000000;4475591,5200000000;25/07/2023;07  CHAMBERÍ;07-03 TRAFALGAR;EGUILAZ, CALLE, DE;2;Moto 360;Línea;5;6;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,7004637660;40,4288401280
440569,1300000000;4475699,9400000000;10/09/2018;07  CHAMBERÍ;07-03 TRAFALGAR;EGUILAZ, CALLE, DE;14;Moto;Línea;5;6;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,7006503210;40,4298151880
440333,7800000000;4476265,6900000000;06/07/2022;07  CHAMBERÍ;07-03 TRAFALGAR;FEIJOO, CALLE, DE;5;Moto 360;Línea;7;8;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,7034778100;40,4348947450
440674,0200000000;4475577,0000000000;20/07/2023;07  CHAMBERÍ;07-03 TRAFALGAR;FRANCISCO DE ROJAS, CALLE, DE;2;Moto 360;Línea;11;12;LABORABLES DE LUNES A VIERNES DE 8 A 20H.;-3,6994024190;40,4287155100
440638,8400000000;4475747,3600000000;17/08/2015;07  CHAMBERÍ;07-03 TRAFALGAR;FRANCISCO DE ROJAS, CALLE, DE;13;Moto;Línea;11;12;;-3,6998329960;40,4302473130
440304,4000000000;4475974,8300000000;07/11/2022;07  CHAMBERÍ;07-03 TRAFALGAR;FUENCARRAL, CALLE, DE;139;Moto 360;Línea;7;8;LABORABLES DE LUNES A VIERNES DE 8 A 20 H. SÁBADOS, DOMINGOS Y FESTIVOS DE 9 A 21 H. ( con señal R-308 );-3,7037968330;40,4322727180
440282,9300000000;4476041,2400000000;06/09/2021;07  CHAMBERÍ;07-03 TRAFALGAR;FUENCARRAL, CALLE, DE;149;Moto;Línea;12;13;LABORABLES DE LUNES A VIERNES DE 8 A 20 H. SÁBADOS, DOMINGOS Y FESTIVOS DE 9 A 21 H. ( con señal R-308 );-3,7040560960;40,4328691100
440657,1600000000;4475876,6100000000;29/10/2022;07  CHAMBERÍ;07-03 TRAFALGAR;GARCILASO, CALLE, DE;1;Moto 360;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6996290230;40,4314136260
440452,0300000000;4476318,6200000000;23/06/2022;07  CHAMBERÍ;07-03 TRAFALGAR;GENERAL ALVAREZ DE CASTRO, CALLE, DEL;18;Moto 360;Línea;9;10,6;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,7020886740;40,4353802120
440419,5300000000;4476417,3200000000;23/06/2022;07  CHAMBERÍ;07-03 TRAFALGAR;GENERAL ALVAREZ DE CASTRO, CALLE, DEL;26;Moto 360;Línea;14;15;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,7024810930;40,4362671510
440409,6700000000;4476564,6600000000;13/09/2018;07  CHAMBERÍ;07-03 TRAFALGAR;GENERAL ALVAREZ DE CASTRO, CALLE, DEL;40;Moto;Línea;5;6;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,7026111540;40,4375934910
440398,1800000000;4476648,6900000000;23/06/2022;07  CHAMBERÍ;07-03 TRAFALGAR;GENERAL ALVAREZ DE CASTRO, CALLE, DEL;45;Moto 360;Línea;14;15;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,7027545080;40,4383501960
440398,1800000000;4476648,6900000000;23/06/2022;07  CHAMBERÍ;07-03 TRAFALGAR;GENERAL ALVAREZ DE CASTRO, CALLE, DEL;45;Moto 360;Línea;14;15;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,7027545080;40,4383501960
440462,9600000000;4475761,4100000000;13/11/2014;07  CHAMBERÍ;07-03 TRAFALGAR;HARTZENBUSCH, CALLE, DE;10;Moto;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,7019076190;40,4303616750
440311,1800000000;4475874,4100000000;31/10/2022;07  CHAMBERÍ;07-03 TRAFALGAR;JERONIMO DE LA QUINTANA, CALLE, DE;2;Moto 360;Batería;10;11;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,7037075090;40,4313682470
440217,0900000000;4475883,1400000000;11/04/2023;07  CHAMBERÍ;07-03 TRAFALGAR;JERONIMO DE LA QUINTANA, CALLE, DE;10;Moto 360;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,7048176150;40,4314402110
440404,3500000000;4476055,6900000000;09/08/2023;07  CHAMBERÍ;07-03 TRAFALGAR;JORDAN, CALLE, DEL;15;Moto 360;Línea;1;4,3;;-3,7026261660;40,4330085110
440323,4500000000;4476672,2000000000;09/03/2009;07  CHAMBERÍ;07-03 TRAFALGAR;JOSE ABASCAL, CALLE, DE;2;Moto;Línea;14;15;LABORABLES DE LUNES A VIERNES DE 8 A 20 H;-3,7036377800;40,4385565180
440711,6000000000;4475909,6200000000;31/10/2022;07  CHAMBERÍ;07-03 TRAFALGAR;JUAN DE AUSTRIA, CALLE, DE;1;Moto 360;Línea;5;4,99;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6989903470;40,4317147150
440677,9200000000;4476022,4200000000;10/09/2018;07  CHAMBERÍ;07-03 TRAFALGAR;JUAN DE AUSTRIA, CALLE, DE;12;Moto;Línea;5;6;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6993980070;40,4327278190
440659,1000000000;4476084,2700000000;31/10/2022;07  CHAMBERÍ;07-03 TRAFALGAR;JUAN DE AUSTRIA, CALLE, DE;20;Moto;Línea;5;7,2;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6996255280;40,4332837600
440640,8600000000;4476112,5400000000;31/10/2022;07  CHAMBERÍ;07-03 TRAFALGAR;JUAN DE AUSTRIA, CALLE, DE;21;Moto 360;Línea;5;6,5;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6998431950;40,4335375230
440772,9300000000;4475538,6700000000;27/07/2022;07  CHAMBERÍ;07-03 TRAFALGAR;MANUEL SILVELA, CALLE, DE;2;Moto 360;Batería;5;6;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6982327250;40,4283772360
440733,7600000000;4475647,1300000000;27/07/2022;07  CHAMBERÍ;07-03 TRAFALGAR;MANUEL SILVELA, CALLE, DE;9;Moto 360;Batería;5;6;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6987045560;40,4293514360
440675,7200000000;4475808,9800000000;17/02/2023;07  CHAMBERÍ;07-03 TRAFALGAR;MANUEL SILVELA, CALLE, DE;20;Moto 360;Línea;18;19;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6994039660;40,4308049720
440712,5200000000;4475668,3200000000;24/02/2023;07  CHAMBERÍ;07-03 TRAFALGAR;NICASIO GALLEGO, CALLE, DE;12;Moto 360;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6989570010;40,4295406840
440732,0600000000;4476245,4900000000;25/10/2017;07  CHAMBERÍ;07-03 TRAFALGAR;PINTOR SOROLLA, GLORIETA, DEL;1;Moto;Batería;19;20;;-3,6987804160;40,4347413640
440556,5700000000;4476191,3200000000;07/08/2023;07  CHAMBERÍ;07-03 TRAFALGAR;QUESADA, CALLE, DE;13;Moto 360;Línea;5;7,33;LABORABLES DE LUNES A VIERNES DE 8 A 20H.;-3,7008443240;40,4342406570
440377,5700000000;4475747,4800000000;26/01/2023;07  CHAMBERÍ;07-03 TRAFALGAR;SANDOVAL, CALLE, DE;2;Moto 360;Línea;14;15;LABORABLES DE LUNES A VIERNES DE 8 A 20 H. SÁBADOS, DOMINGOS Y FESTIVOS DE 9 A 21 H. ( con señal R-308 );-3,7029130460;40,4302298950
440312,2000000000;4475721,7000000000;07/08/2023;07  CHAMBERÍ;07-03 TRAFALGAR;SANDOVAL, CALLE, DE;8;Moto 360;Línea;11;12;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS ;-3,7036811530;40,4299933200
440870,6500000000;4475829,4600000000;08/08/2023;07  CHAMBERÍ;07-03 TRAFALGAR;SANTA ENGRACIA, CALLE, DE;27;Moto 360;Línea;5;6;LABORABLES DE LUNES  A VIERNES DE 8 A 20 HORAS;-3,6971078950;40,4310039030
440659,1700000000;4476491,2800000000;03/11/2021;07  CHAMBERÍ;07-03 TRAFALGAR;SANTA ENGRACIA, CALLE, DE;101;Moto 360;Línea;13;14,59;LABORALES DE LUNES A VIERNES DE 8 A 20 H.;-3,6996627710;40,4369506900
440599,4900000000;4476247,5300000000;07/08/2023;07  CHAMBERÍ;07-03 TRAFALGAR;SANTISIMA TRINIDAD, CALLE, DE LA;1;Moto 360;Línea;5;6;LABORABLES DE LUNEA A VIERNES DE 8 A 20 H.;-3,7003435590;40,4347507040
440528,9900000000;4476500,1600000000;12/09/2018;07  CHAMBERÍ;07-03 TRAFALGAR;SANTISIMA TRINIDAD, CALLE, DE LA;27;Moto;Batería;5;6;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,7011984120;40,4370212210
440614,7900000000;4475818,0800000000;27/02/2023;07  CHAMBERÍ;07-03 TRAFALGAR;TRAFALGAR, CALLE, DE;2;Moto 360;Línea;18;20;LABORABLES DE LUNES A VIERNES DE 8 A 20H.;-3,7001230280;40,4308824940
440361,9200000000;4476381,1100000000;29/06/2023;07  CHAMBERÍ;07-03 TRAFALGAR;VIRIATO, CALLE, DE;8;Moto 360;Línea;5;6;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,7031568960;40,4359370130
440525,3600000000;4476370,3500000000;19/06/2023;07  CHAMBERÍ;07-03 TRAFALGAR;VIRIATO, CALLE, DE;22;Moto 360;Línea;14;15;LABORABLES DE LUNES A VIERNESDE 8 A 20 H;-3,7012289510;40,4358513560
441019,4100000000;4475512,7100000000;12/08/2021;07  CHAMBERÍ;07-04 ALMAGRO;ALMAGRO, CALLE, DE;1;Moto 360;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20H.;-3,6953247930;40,4281606580
440797,4900000000;4476414,1400000000;09/05/2023;07  CHAMBERÍ;07-04 ALMAGRO;ALONSO CANO, CALLE, DE;11;Moto 360;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS.;-3,6980247990;40,4362657190
441051,1700000000;4475792,1200000000;09/01/2023;07  CHAMBERÍ;07-04 ALMAGRO;CARACAS, CALLE, DE;4;Moto 360;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6949762620;40,4306801820
441193,7400000000;4475778,1900000000;30/03/2023;07  CHAMBERÍ;07-04 ALMAGRO;CARACAS, CALLE, DE;14;Moto 360;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6932943450;40,4305646170
441453,2200000000;4475475,9500000000;16/05/2023;07  CHAMBERÍ;07-04 ALMAGRO;CASTELLANA, PASEO, DE LA;13;Moto 360;Línea;9;10;;-3,6902075350;40,4278606000
441482,5700000000;4475617,4400000000;16/05/2023;07  CHAMBERÍ;07-04 ALMAGRO;CASTELLANA, PASEO, DE LA;23;Moto 360;Línea;10;11;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6898746460;40,4291373210
441561,6500000000;4476138,5800000000;10/02/2022;07  CHAMBERÍ;07-04 ALMAGRO;CASTELLANA, PASEO, DE LA;35;Moto 360;Línea;14;15;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6889903430;40,4338375230
441555,9100000000;4476186,2400000000;05/05/2023;07  CHAMBERÍ;07-04 ALMAGRO;CASTELLANA, PASEO, DE LA;37;Moto;Línea;13;14,6;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS.;-3,6890624210;40,4342659240
441519,7400000000;4476322,4600000000;09/08/2023;07  CHAMBERÍ;07-04 ALMAGRO;CASTELLANA, PASEO, DE LA;43;Moto 360;Línea;14;15;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6895013070;40,4354908500
441538,8700000000;4476034,5000000000;08/06/2011;07  CHAMBERÍ;07-04 ALMAGRO;EDUARDO DATO, PASEO, DE;S/N;Moto;Línea;23;25;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6892492050;40,4328982740
441075,4500000000;4476435,1600000000;31/10/2022;07  CHAMBERÍ;07-04 ALMAGRO;FERNANDEZ DE LA HOZ, CALLE, DE;41;Moto 360;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6947497150;40,4364749050
441062,2900000000;4476253,2700000000;03/05/2012;07  CHAMBERÍ;07-04 ALMAGRO;FERNANDEZ DE LA HOZ, CALLE, DE;42;Moto;Línea;14;15;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6948879700;40,4348348710
441273,2000000000;4475511,3500000000;16/05/2023;07  CHAMBERÍ;07-04 ALMAGRO;FERNANDO EL SANTO, CALLE, DE;17;Moto 360;Línea;11;12,27;;-3,6923329790;40,4281666740
441387,3800000000;4475638,0400000000;29/05/2023;07  CHAMBERÍ;07-04 ALMAGRO;FORTUNY, CALLE, DE;13;Moto 360;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6909986750;40,4293160270
441444,6400000000;4475927,1300000000;10/08/2023;07  CHAMBERÍ;07-04 ALMAGRO;FORTUNY, CALLE, DE;18;Moto 360;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 H;-3,6903503160;40,4319244170
441284,2800000000;4475915,3200000000;21/10/2006;07  CHAMBERÍ;07-04 ALMAGRO;GENERAL ARRANDO, CALLE, DEL;23;Moto;Línea;9;10;;-3,6922397010;40,4318066170
440921,5300000000;4476297,3900000000;17/02/2023;07  CHAMBERÍ;07-04 ALMAGRO;GENERAL MARTINEZ CAMPOS, PASEO, DEL;13;Moto;Línea;11;12;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6965515520;40,4352221330
441066,5200000000;4475414,2200000000;02/02/2023;07  CHAMBERÍ;07-04 ALMAGRO;GENOVA, CALLE, DE;5;Moto 360;Línea;14;15;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6947603720;40,4272772140
441100,2300000000;4475391,3600000000;22/07/2022;07  CHAMBERÍ;07-04 ALMAGRO;GENOVA, CALLE, DE;11;Moto;Línea;4;5;;-3,6943608480;40,4270734130
441164,9700000000;4475348,0900000000;22/07/2022;07  CHAMBERÍ;07-04 ALMAGRO;GENOVA, CALLE, DE;15;Moto;Línea;8;10;;-3,6935936580;40,4266877550
441164,9700000000;4475348,0900000000;22/07/2022;07  CHAMBERÍ;07-04 ALMAGRO;GENOVA, CALLE, DE;15;Moto 360;Línea;8;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6935936580;40,4266877550
441385,0700000000;4475907,3200000000;10/09/2012;07  CHAMBERÍ;07-04 ALMAGRO;JENNER, CALLE, DE;6;Moto;Línea;14;15;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6910506990;40,4317417010
441528,0100000000;4475908,3600000000;30/09/2006;07  CHAMBERÍ;07-04 ALMAGRO;JENNER, CALLE, DE;S/N;Moto;Línea;9;10;DE LUNES A VIERNESDE 8 A 20 H.;-3,6893656300;40,4317606660
441148,8200000000;4476612,6900000000;28/07/2022;07  CHAMBERÍ;07-04 ALMAGRO;JOSE ABASCAL, CALLE, DE;46;Moto 360;Línea;19;20;LABORABLES DE LUNES A VIERNES DE 8 A 20H.;-3,6939011640;40,4380787290
441424,5600000000;4475775,5400000000;23/08/2023;07  CHAMBERÍ;07-04 ALMAGRO;MARQUES DE RISCAL, CALLE, DEL;12;Moto 360;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6905730240;40,4305575120
441482,7700000000;4475785,5400000000;23/08/2023;07  CHAMBERÍ;07-04 ALMAGRO;MARQUES DE RISCAL, CALLE, DEL;13;Moto 360;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6898875950;40,4306517060
441380,2600000000;4476511,4900000000;09/05/2023;07  CHAMBERÍ;07-04 ALMAGRO;MIGUEL ANGEL, CALLE, DE;32;Moto 360;Línea;23;25;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6911631140;40,4371839980
441374,0100000000;4476127,1900000000;11/05/2023;07  CHAMBERÍ;07-04 ALMAGRO;MIGUEL ANGEL, CALLE, DE;4 B;Moto 360;Línea;14;15;LABORABLES DE LUNES A VIERNES DE 8 A 20 H;-3,6912013300;40,4337209840
440938,9000000000;4476438,1900000000;09/05/2023;07  CHAMBERÍ;07-04 ALMAGRO;MODESTO LAFUENTE, CALLE, DE;12;Moto 360;Línea;11;12;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6963598410;40,4364919220
441273,0000000000;4475293,2000000000;09/05/2023;07  CHAMBERÍ;07-04 ALMAGRO;MONTE ESQUINZA, CALLE, DEL;2;Moto 360;Línea;11;9,2;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6923152170;40,4262013710
441280,0200000000;4475348,4700000000;10/05/2023;07  CHAMBERÍ;07-04 ALMAGRO;MONTE ESQUINZA, CALLE, DEL;6;Moto 360;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6922374670;40,4266999590
441289,1500000000;4475426,6800000000;10/05/2023;07  CHAMBERÍ;07-04 ALMAGRO;MONTE ESQUINZA, CALLE, DEL;12;Moto 360;Línea;11;12;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6921371990;40,4274047540
441308,8700000000;4475644,5800000000;31/05/2023;07  CHAMBERÍ;07-04 ALMAGRO;MONTE ESQUINZA, CALLE, DEL;30;Moto 360;Línea;8;9,2;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6919246890;40,4293686820
441299,5300000000;4475639,6900000000;11/05/2023;07  CHAMBERÍ;07-04 ALMAGRO;MONTE ESQUINZA, CALLE, DEL;31;Moto 360;Línea;19;21;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6920344680;40,4293242780
441212,6900000000;4475420,2600000000;16/05/2023;07  CHAMBERÍ;07-04 ALMAGRO;ORFILA, CALLE, DE;8;Moto 360;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6930378320;40,4273413850
440867,8600000000;4476123,4600000000;20/06/2019;07  CHAMBERÍ;07-04 ALMAGRO;RAFAEL CALVO, CALLE, DE;3;Moto;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6971679980;40,4336522860
441281,5700000000;4476165,1300000000;30/05/2023;07  CHAMBERÍ;07-04 ALMAGRO;RAFAEL CALVO, CALLE, DE;31;Moto 360;Línea;14;14,5;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6922946480;40,4340563930
441444,5300000000;4476171,0000000000;31/07/2023;07  CHAMBERÍ;07-04 ALMAGRO;RAFAEL CALVO, CALLE, DE;42;Moto 360;Línea;14;15,2;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6903740360;40,4341214240
440707,0400000000;4476381,7400000000;08/05/2023;07  CHAMBERÍ;07-04 ALMAGRO;SANTA ENGRACIA, CALLE, DE;68;Moto 360;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6990880370;40,4359667490
441154,2400000000;4475443,5800000000;16/05/2023;07  CHAMBERÍ;07-04 ALMAGRO;ZURBANO, CALLE, DE;8;Moto 360;Línea;9;11,36;LABORABLES DE LUNES A VIERNES DE 8 A 20 H;-3,6937289910;40,4275474210
441159,0300000000;4475631,2700000000;03/11/2022;07  CHAMBERÍ;07-04 ALMAGRO;ZURBANO, CALLE, DE;19;Moto 360;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6936898000;40,4292383910
441206,5700000000;4476173,3000000000;03/11/2022;07  CHAMBERÍ;07-04 ALMAGRO;ZURBANO, CALLE, DE;52;Moto 360;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6931795810;40,4341254350
441224,8600000000;4476428,1000000000;03/11/2022;07  CHAMBERÍ;07-04 ALMAGRO;ZURBANO, CALLE, DE;72;Moto 360;Línea;14;15;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6929874690;40,4364213340
441228,0200000000;4476471,8800000000;03/11/2022;07  CHAMBERÍ;07-04 ALMAGRO;ZURBANO, CALLE, DE;74;Moto 360;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 H;-3,6929543520;40,4368163880
440954,7400000000;4475679,6500000000;23/08/2023;07  CHAMBERÍ;07-04 ALMAGRO;ZURBARAN, CALLE, DE;2;Moto 360;Línea;11;12;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6961026400;40,4296600880
441136,8700000000;4475675,9700000000;08/08/2023;07  CHAMBERÍ;07-04 ALMAGRO;ZURBARAN, CALLE, DE;11;Moto 360;Línea;14;15;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3,6939552520;40,4296400920
441195,1800000000;4475671,8800000000;03/11/2022;07  CHAMBERÍ;07-04 ALMAGRO;ZURBARAN, CALLE, DE;13;Moto 360;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20H..;-3,6932674730;40,4296075480
440575,9100000000;4477156,0800000000;21/06/2019;07  CHAMBERÍ;07-05 RÍOS ROSAS;ALENZA, CALLE, DE;2;Moto;Línea;8;10;LABORABLES DE LUNES A VIERNES DE 8A 20 H.;-3,7007065280;40,4429332860
440864,0700000000;4477213,8600000000;02/08/2023;07  CHAMBERÍ;07-05 RÍOS ROSAS;ALONSO CANO, CALLE, DE;66;Moto 360;Línea;13;15;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6973142170;40,4434748450
440300,8000000000;4477216,9300000000;24/07/2023;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRAVO MURILLO, CALLE, DE;60;Moto 360;Línea;8;10;laborables de lunes a viernes de 8 a 20 h.;-3,7039560010;40,4434620690
440305,4600000000;4477354,4800000000;06/10/2022;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRAVO MURILLO, CALLE, DE;74;Moto 360;Línea;9;10;LABORABLES DE LUNES A VIERNES DE 8 A 20 HORAS;-3,7039140030;40,4447011470
440781,4600000000;4477156,7200000000;25/08/2023;07  CHAMBERÍ;07-05 RÍOS ROSAS;CRISTOBAL BORDIU, CALLE, DE;38;Moto 360;Línea;9;10,8;LAB. DE LUNES A VIERNES DE 8 A 20 HORAS;-3,6982830310;40,4429541410
