num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2023S008500;09/03/2023;23:10:00;PASEO. PRADO / PLAZA. CIBELES;1;3;RETIRO;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;441200.496;4474441.254;N;NULL
2023S008520;10/03/2023;9:07:00;CALL. ANTONIO LOPEZ / SEBASTIAN GOME;214;12;USERA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440808.225;4470870.183;N;NULL
2023S008681;10/03/2023;23:20:00;AVDA. CIUDAD DE BARCELONA / CALL. ARREGUI Y ARUEJ;226;3;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;443165.292;4472208.802;N;NULL
2023S008831;11/03/2023;20:10:00;CALL. HORTALEZA / CALL. PEREZ GALDOS;44;1;CENTRO;Colisión lateral;NULL;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;440626.294;4474863.073;N;NULL
2023S009109;12/03/2023;17:58:00;CALL. BARICHARA / CALL. GREGORIO SANCHEZ HERRAEZ;2;16;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;Más de 74 años;Mujer;2;Ingreso inferior o igual a 24 horas;445840.786;4480785.956;N;NULL
2023S009138;13/03/2023;6:45:00;AVDA. MEDITERRANEO / CALL. JUAN DE URBIETA;19;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;442726.971;4473177.134;N;NULL
2023S009230;14/03/2023;7:45:00;CALL. PRADO / CALL. LEON;1;1;CENTRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440738.212;4474036.010;N;NULL
2023S009330;14/03/2023;13:59:00;CALLE ATOCHA CON CALLE CONCEPCION JERONIMA;14;1;CENTRO;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;NULL;NULL;440275.927;4473977.069;N;NULL
2023S009478;15/03/2023;18:32:00;CALL. PORTOMARIN / AVDA. CAMINO DE SANTIAGO;21;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443562.470;4484760.221;N;NULL
2023S009480;15/03/2023;18:20:00;METRO. RONDA DE LA COMUNICACION, 0;0;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;443567.242;4485119.797;N;NULL
2023S009601;16/03/2023;1:40:00;CALL. INFANTA MERCEDES / CALL. GENERAL MARGALLO;69;6;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440972.709;4479135.359;N;NULL
2023S009616;16/03/2023;9:15:00;AVDA. RAFAELA YBARRA, 131;131;17;VILLAVERDE;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 40 a 44 años;Mujer;2;Ingreso inferior o igual a 24 horas;439317.135;4468367.436;N;NULL
2023S009709;16/03/2023;14:05:00;CALL. TOLEDO, 52;52;1;CENTRO;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Mujer;2;Ingreso inferior o igual a 24 horas;439914.004;4473684.376;N;NULL
2023S009767;17/03/2023;0:10:00;CALL. CARLOS Y GUILLERMO FERNANDEZ SHAW, 2;2;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;443268.845;4472876.422;N;NULL
2023S009788;17/03/2023;9:10:00;CALL. TOLEDO, 77;77;1;CENTRO;Colisión lateral;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;439839.312;4473559.655;N;NULL
2023S010121;18/03/2023;9:20:00;CALL. MALMOE / CALL. HERMANOS GARCIA NOBLEJAS;57;15;CIUDAD LINEAL;Colisión fronto-lateral;NULL;Bicicleta;Conductor;De 70 a 74 años;Hombre;NULL;NULL;447258.172;4473972.912;N;NULL
2023S010345;19/03/2023;12:50:00;AVDA. LOGROÑO / CIRCUNVALACIÓN;17;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;448565.728;4478218.527;N;NULL
2023S010345;19/03/2023;12:50:00;AVDA. LOGROÑO / CIRCUNVALACIÓN;17;16;HORTALEZA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 60 a 64 años;Hombre;1;Atención en urgencias sin posterior ingreso;448565.728;4478218.527;N;NULL
2023S010533;20/03/2023;13:15:00;PASEO. MELANCOLICOS, 79;79;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439122.603;4472552.152;N;NULL
2023S010535;20/03/2023;14:25:00;CALL. HALCONERO DEL REY / CREMATORIO;0;11;CARABANCHEL;Colisión fronto-lateral;NULL;Bicicleta;Conductor;De 45 a 49 años;Hombre;NULL;NULL;437698.991;4469158.091;N;NULL
2023S010560;20/03/2023;19:40:00;CALL. POBLADURA DEL VALLE, 27;27;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;1;Atención en urgencias sin posterior ingreso;447724.445;4475399.674;N;NULL
2023S010570;20/03/2023;20:51:00;CALL. SANTA HORTENSIA, 46A;46A;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;443724.829;4477291.713;N;NULL
2023S010603;21/03/2023;10:15:00;GTA. RUIZ JIMENEZ / ALBERTO AGUILERA;1;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;440102.273;4475675.553;N;NULL
2023S010711;21/03/2023;19:45:00;CALL. BRAVO MURILLO / CALL. JUAN PANTOJA;131;6;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;440336.478;4477943.167;N;NULL
2023S010761;22/03/2023;12:00:00;CALL. PEÑA DE LA ATALAYA / PUERTO BALBARAN;131;13;PUENTE DE VALLECAS;Colisión frontal;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443206.586;4470566.175;N;1
2023S010878;22/03/2023;17:30:00;CALL. HERMANOS GARCIA NOBLEJAS / CALL. CASTILLO DE AREVALO;69;20;SAN BLAS-CANILLEJAS;Colisión frontal;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;446498.273;4475398.984;N;1
2023S010878;22/03/2023;17:30:00;CALL. HERMANOS GARCIA NOBLEJAS / CALL. CASTILLO DE AREVALO;69;20;SAN BLAS-CANILLEJAS;Colisión frontal;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;446498.273;4475398.984;N;NULL
2023S011109;24/03/2023;11:45:00;AUTOV. M-607, +01305E;+01305E;8;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;3;Ingreso superior a 24 horas;440440.411;4488796.858;N;NULL
2023S011109;24/03/2023;11:45:00;AUTOV. M-607, +01305E;+01305E;8;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;440440.411;4488796.858;N;NULL
2023S011217;24/03/2023;15:43:00;AVDA. LUIS ARAGONES, 2;2;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;448717.834;4476385.234;N;NULL
2023S011217;24/03/2023;15:43:00;AVDA. LUIS ARAGONES, 2;2;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;448717.834;4476385.234;N;NULL
2023S011308;24/03/2023;20:11:00;AVDA. ALBUFERA / AVDA. PABLO NERUDA;1;13;PUENTE DE VALLECAS;Colisión frontal;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;445370.449;4471197.398;N;NULL
2023S011551;25/03/2023;1:05:00;AVDA. MARQUES DE CORBERA / CALL. SANTA FELICIDAD;58;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;NULL;NULL;444827.489;4475319.147;N;NULL
2023S011597;25/03/2023;12:30:00;AVDA. LUIS ARAGONES, 4;4;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;448730.882;4476399.252;N;NULL
2023S011620;25/03/2023;15:30:00;CALL. ALBERTO AGUILERA, 32;32;7;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439691.482;4475746.430;N;NULL
2023S011761;26/03/2023;14:18:00;CALL. VERSALLES, 77;77;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447698.721;4474161.423;N;NULL
2023S011761;26/03/2023;14:18:00;CALL. VERSALLES, 77;77;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;3;Ingreso superior a 24 horas;447698.721;4474161.423;N;NULL
2023S011772;26/03/2023;17:45:00;CALL. RECTOR ROYO-VILLANOVA, 6;6;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439234.148;4478019.185;N;NULL
2023S011778;26/03/2023;18:55:00;PASEO. ACACIAS, 63;63;2;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;439511.965;4472556.700;N;NULL
2023S011810;27/03/2023;0:50:00;CALL. RIBERA DE CURTIDORES, 31;31;1;CENTRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;439998.035;4473227.702;N;NULL
2023S011892;27/03/2023;21:00:00;CALL. NUÑEZ DE BALBOA, 107;107;4;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;442165.615;4476359.608;N;NULL
2023S011898;27/03/2023;0:17:00;CALL. CANARIAS, 47;47;2;ARGANZUELA;Otro;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;441439.243;4472572.731;N;NULL
2023S011942;28/03/2023;16:50:00;CALL. CONDE DE PEÑALVER / CALL. MALDONADO;63;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;442739.530;4476089.521;N;NULL
2023S012292;30/03/2023;10:20:00;CALL. PRINCIPE DE VERGARA / FRANCISCO;103;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;442407.654;4476681.096;N;NULL
2023S012407;31/03/2023;6:00:00;PASEO. PINTOR ROSALES, 82;82;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;1;Atención en urgencias sin posterior ingreso;438479.282;4475995.424;N;NULL
2023S012440;31/03/2023;12:20:00;CALL. CONVENIO / CALL. MENDEZ ALVARO;25;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442959.868;4471483.904;N;NULL
2023S012806;01/04/2023;6:25:00;CALL. FUENTE DE LIMA, 22;22;10;LATINA;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;433682.636;4470526.527;N;NULL
2023S013100;03/04/2023;9:03:00;CALL. SANTA ENGRACIA, 101;101;7;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440660.388;4476480.217;N;NULL
2023S013100;03/04/2023;9:03:00;CALL. SANTA ENGRACIA, 101;101;7;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 65 a 69 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440660.388;4476480.217;N;NULL
2023S013101;02/04/2023;14:00:00;A LA ALTURA DE CAMINO DEL SANTO;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;1;Atención en urgencias sin posterior ingreso;435668.743;4474462.765;N;NULL
2023S013283;05/04/2023;17:00:00;PASEO. CHOPERA / MADRI RIO;14;2;ARGANZUELA;Atropello a animal;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440617.869;4471402.891;N;NULL
2023S013361;05/04/2023;19:05:00;PLAZA. VIRGEN DEL ROMERO, 3;3;15;CIUDAD LINEAL;Atropello a persona;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;444748.826;4476672.596;N;NULL
2023S013361;05/04/2023;19:05:00;PLAZA. VIRGEN DEL ROMERO, 3;3;15;CIUDAD LINEAL;Atropello a persona;Despejado;Bicicleta;Peatón;Más de 74 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;444748.826;4476672.596;N;NULL
2023S013762;07/04/2023;19:15:00;GTA. PINTOR SOROLLA / CALL. ELOY GONZALO;2;7;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;440703.727;4476264.490;N;NULL
2023S013762;07/04/2023;19:15:00;GTA. PINTOR SOROLLA / CALL. ELOY GONZALO;2;7;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Peatón;De 65 a 69 años;Hombre;NULL;NULL;440703.727;4476264.490;N;NULL
2023S014044;08/04/2023;12:25:00;CALL. LOPEZ DE HOYOS, 202;202;5;CHAMARTÍN;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 65 a 69 años;Mujer;14;Sin asistencia sanitaria;443421.399;4477772.907;N;NULL
2023S014081;08/04/2023;16:15:00;CTRA. TELEFERICO, 1 - CASA DE CAMPO;1;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;437178.851;4474828.468;N;NULL
2023S014083;08/04/2023;18:30:00;CALL. HORTALEZA / CALL. FERNANDO VI;120;1;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;440856.691;4475269.041;N;NULL
2023S014089;08/04/2023;16:55:00;CALL. GRAN VIA, 22;22;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;440662.009;4474576.584;N;NULL
2023S014438;09/04/2023;18:00:00;CALL. CONDES DEL VAL, 11;11;5;CHAMARTÍN;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442044.932;4478584.831;N;NULL
2023S014438;09/04/2023;18:00:00;CALL. CONDES DEL VAL, 11;11;5;CHAMARTÍN;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 65 a 69 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;442044.932;4478584.831;N;NULL
2023S014453;09/04/2023;16:35:00;CALL. ISLA DE OZA, 47;47;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438628.257;4479569.310;N;NULL
2023S014503;09/04/2023;13:35:00;CALL. BATALLA DEL SALADO, 7;7;2;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440952.738;4472761.043;N;NULL
2023S014507;10/04/2023;9:30:00;AVD. LAS SUERTES - C/ANTONIO GADES;67A;18;VILLA DE VALLECAS;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;449557.551;4468403.114;N;NULL
2023S014531;10/04/2023;14:30:00;CALLE CAMINO VIEJO DE LEGANES;5;11;CARABANCHEL;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;438563.914;4471586.958;N;NULL
2023S014547;10/04/2023;14:45:00;CALL. GRAN VIA, 3;3;1;CENTRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;440733.067;4474545.492;N;NULL
2023S014557;10/04/2023;17:46:00;AVDA. SANTA CATALINA-ENTREVIAS, 11;11;13;PUENTE DE VALLECAS;Solo salida de la vía;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;442485.199;4469557.147;S;NULL
2023S014597;11/04/2023;9:25:00;AVDA. BETANZOS, 75;75;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439570.422;4481254.355;N;NULL
2023S014897;11/04/2023;19:05:00;CALL. GINZO DE LIMIA, 34;34;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440333.937;4481068.472;N;NULL
2023S014905;11/04/2023;22:40:00;CALL. JESUS APRENDIZ / ARIAS MONTANO;19;3;RETIRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 60 a 64 años;Mujer;1;Atención en urgencias sin posterior ingreso;443054.703;4473460.064;N;NULL
2023S014932;12/04/2023;9:20:00;CALL. CORREGIDOR DIEGO DE VALDERRABANO / CALL. MANUEL MARIA ARRILLAGA;1;14;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;443814.937;4473135.823;N;NULL
2023S014932;12/04/2023;9:20:00;CALL. CORREGIDOR DIEGO DE VALDERRABANO / CALL. MANUEL MARIA ARRILLAGA;1;14;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 6 a 9 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443814.937;4473135.823;N;NULL
2023S014956;11/04/2023;18:15:00;CALL. PUERTO DE ARLABAN, 97;97;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;NULL;NULL;443264.353;4470733.073;N;NULL
2023S015047;12/04/2023;21:00:00;CALL. VELAZQUEZ, 43;43;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441972.995;4475362.141;N;NULL
2023S015277;13/04/2023;13:55:00;AVDA. NICETO ALCALA ZAMORA / CALL. ALBERTO PALACIOS;10;16;HORTALEZA;Colisión lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445318.398;4482287.715;N;NULL
2023S015284;13/04/2023;14:15:00;CALLE LOS YEBENES (FAROLA Nº 12);6;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 70 a 74 años;Hombre;1;Atención en urgencias sin posterior ingreso;435692.752;4472282.499;N;NULL
2023S015399;13/04/2023;18:35:00;CALL. LEÑEROS / CALL. BEIRE;2;6;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;440010.822;4478215.302;N;NULL
2023S015400;13/04/2023;16:15:00;PASEO. PRADO, 40;40;1;CENTRO;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441222.865;4473542.037;N;NULL
2023S015656;15/04/2023;16:15:00;PASEO RUPERTO CHAPÍ 0;10;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;438346.327;4476067.765;N;NULL
2023S015656;15/04/2023;16:15:00;PASEO RUPERTO CHAPÍ 0;10;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Pasajero;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;438346.327;4476067.765;N;NULL
2023S015666;15/04/2023;19:35:00;CALL. LEON GIL DE PALACIO / CIUDAD DE BARCE;1;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442404.150;4472736.488;N;NULL
2023S015669;15/04/2023;17:10:00;AVDA. BUENOS AIRES / ENTREVIAS;101;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;444581.099;4469806.314;N;NULL
2023S015674;15/04/2023;20:12:00;AVDA. PORTUGAL, 1;1;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;438614.836;4474253.209;N;NULL
2023S015680;15/04/2023;22:10:00;CALL. ALGETE / CALL. TENIENTE CORONEL NOREÑA;1;2;ARGANZUELA;Colisión frontal;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441070.609;4471186.997;S;NULL
2023S015833;17/04/2023;14:33:00;CALL. PUERTO DE ARLABAN / CALL. VENTA DE LA HIGUERA;111;13;PUENTE DE VALLECAS;Otro;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443596.843;4470053.357;N;NULL
2023S015854;17/04/2023;20:05:00;CALL. RAIMUNDO FERNANDEZ VILLAVERDE / CALL. ORENSE;61;6;TETUÁN;Colisión frontal;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440977.556;4477556.044;N;NULL
2023S015865;17/04/2023;20:38:00;PASEO. PONTONES / PASEO. MELANCOLICOS;28;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Mujer;3;Ingreso superior a 24 horas;438872.373;4472856.962;N;NULL
2023S015883;18/04/2023;8:11:00;CALL. RAMON PEREZ DE AYALA / CALL. EL BOSCO;24;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444877.818;4472355.681;N;NULL
2023S015907;18/04/2023;13:05:00;PQUE. MADRID RIO, P.K. 5.80;+00550E;11;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;440149.769;4471823.421;N;NULL
2023S015907;18/04/2023;13:05:00;PQUE. MADRID RIO, P.K. 5.80;+00550E;11;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Peatón;De 65 a 69 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440149.769;4471823.421;N;NULL
2023S016083;19/04/2023;13:44:00;CALL. HERNANI, 37;37;6;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440612.690;4477746.508;N;NULL
2023S016084;19/04/2023;13:50:00;CALL. FERRAZ / CALL. VENTURA RODRIGUEZ;24;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439347.631;4474999.164;N;NULL
2023S016330;20/04/2023;8:59:00;CALL. PRINCESA, 14;14;1;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;2;Ingreso inferior o igual a 24 horas;439540.746;4475263.151;N;NULL
2023S016367;20/04/2023;12:40:00;CALL. GOLONDRINA / ACA;2;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;2;Ingreso inferior o igual a 24 horas;433418.090;4478626.865;N;NULL
2023S016698;21/04/2023;20:20:00;CTRA. M-616, KILOMETRO 3;+00500E;8;FUENCARRAL-EL PARDO;Caída;Nublado;Bicicleta;Conductor;De 50 a 54 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;442245.902;4489373.194;N;NULL
2023S016867;22/04/2023;6:30:00;CALL. SERRANO, 25;25;4;SALAMANCA;Caída;Lluvia débil;Bicicleta;Conductor;De 21 a 24 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441668.000;4475341.833;N;NULL
2023S016927;22/04/2023;12:05:00;CALL. ASTROS, 11;11;3;RETIRO;Colisión frontal;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Mujer;2;Ingreso inferior o igual a 24 horas;443348.477;4473616.021;N;NULL
